% Model:              
% Version:            COMSOL 4.4.0.248
% Date:               Dec 8 2014, 21:41
% Dimension:          2
% Nodes:              6582
% Expressions:        3
% Description:        Velocity field, x component, Velocity field, y component, Vorticity field, z component
% Length unit:        m
% x                       y                        u (m/s)                  v (m/s)                  spf.vorticityz (1/s)
-1.878302828261015        -1                       -2                       4.31515316891621E-30     -2.0000000000136424
-1.8523957109340268       -1                       -1.9999999999999998      -1.4965547395109972E-29  -2.000000000014697
-2.2507727637558737       -0.847155909615753       -1.6943118192311835      -2.0719846029791648E-13  -2.00000000000289
-2.3099330123393265       -0.8083928515628133      -1.616785703125387       -2.4030817790796977E-13  -2.0000000000022244
-2.417821787237224        -0.7122934149861234      -1.4245868299721747      -2.2566347985601446E-13  -2.000000000003097
-2.341482221201306        -0.7753817823021352      -1.5507635646040714      -2.7021679139333724E-13  -2.000000000002163
-2.379322385900926        -0.7414655493585278      -1.4829310987169195      -2.6852140290187985E-13  -2.0000000000032805
-2.5000000000000004       -0.6068312464915386      -1.2136624929830773      0                        -2.000000000005961
-2.4552217700214323       -0.6335071525950464      -1.267014305190067       -2.0412664702217347E-13  -2.000000000003959
-2.5000000000000004       -0.5475787213795354      -1.095157442759071       0                        -2.0000000000067204
-2.5                      -0.4834351306966438      -0.9668702613932876      0                        -2.0000000000089115
-2.5000000000000004       -0.41582131470306105     -0.8316426294061221      0                        -2.0000000000089115
-2.0328233808582774       1                        2                        6.54290683071497E-30     -2.0000000000059766
-2.00686357055608         1                        2                        9.263804786303587E-32    -2.0000000000066507
-2.5                      -0.3468722073879429      -0.6937444147758858      0                        -2.0000000000113713
-2.4999999999999996       -0.2774982432685124      -0.5549964865370248      0                        -2.0000000000113713
-2.5000000000000004       -0.20812393589455025     -0.4162478717891005      0                        -2.0000000000127374
-2.5000000000000004       -0.13874940043809458     -0.27749880087618917     0                        -2.0000000000127374
-2.5000000000000004       -0.06937471755137767     -0.13874943510275534     0                        -2.000000000012825
-2.148386416141957        -0.8848669496745687      -1.7697338993486569      -1.653201574076016E-13   -2.0000000000043734
-2.1677002414443676       -0.859070027611093       -1.7181400552216655      -2.3021912224562543E-13  -2.000000000003899
-2.1145502743107967       -0.9100311170507444      -1.820062234101035       -1.1113281396730256E-13  -2.00000000000487
-2.1268160565661463       -0.8885655575365071      -1.777131115072491       -1.626498079785898E-13   -2.000000000004772
-2.0851983541699806       -0.9104115815861312      -1.8208231631717384      -1.164065899099397E-13   -2.0000000000057985
-2.0585064447975023       -0.9086841397499076      -1.8173682794992143      -1.2620690431180804E-13  -2.000000000006353
-1.904209945588003        -0.9941588397188921      -1.9883176794377104      -7.407610734099272E-16   -2.000000000012506
-1.878302828261015        -0.9941642120142571      -1.988328424028435       -7.665541157438511E-16   -2.0000000000135296
-1.904209945588003        -0.9871494473815625      -1.9742988947629643      -3.4996098514769402E-15  -2.0000000000121694
-1.947313241686692        -0.9759162675655574      -1.9518325351308567      -1.1015306516609836E-14  -2.00000000001083
-1.9184693753877358       -0.9734132285476247      -1.9468264570949363      -1.4141015255971296E-14  -2.000000000011333
-2.007385337356088        -0.9588043691191735      -1.917608738237999       -2.931684044165613E-14   -2.0000000000084364
-2.020405678521669        -0.9388094485554964      -1.877618897110509       -6.174220868848472E-14   -2.000000000008189
-1.9824684027407036       -0.9591127168556329      -1.918225433710885       -2.972120350512506E-14   -2.0000000000084364
-1.96064209233129         -0.9583540820827341      -1.916708164165049       -3.1665904635813665E-14  -2.0000000000091642
-2.031681129832695        -0.9122813264374304      -1.8245626528742123      -1.212129379665415E-13   -2.000000000006806
-2.216300560301003        0.9588945455096689       1.9177890910192565       -1.44319232837443E-14    -2.000000000001995
-2.189105574190232        0.958335809729711        1.9166716194593199       -1.6037170088157963E-14  -2.000000000002286
-2.058783191160475        0.994073262967013        1.988146525933995        -4.867972781034489E-16   -2.000000000005286
-2.0328233808582774       0.9940879378131706       1.9881758756263062       -4.660851348118976E-16   -2.0000000000058273
-2.1633741432948934       0.9585137140349369       1.9170274280697526       -1.6813979722960822E-14  -2.0000000000031246
-2.084743001462673        0.9869327980695727       1.9738655961390843       -2.0314448762785467E-15  -2.000000000004599
-2.058783191160475        0.9869611785274287       1.9739223570547884       -2.1634808290552634E-15  -2.000000000005191
-2.1235839512017542       0.9730492723950799       1.9460985447900585       -8.106598217739068E-15   -2.0000000000034093
-2.134284016229283        0.9575059201195021       1.9150118402388558       -1.8604639445007094E-14  -2.0000000000031246
-2.0954292192057817       0.973874495740126        1.9477489914801374       -7.880338247784719E-15   -2.0000000000045595
-2.5                      0.7649726491501223       1.5299452983002446       0                        -2.000000000000971
-2.4633792897719284       0.7792801227851518       1.5585602455702963       -3.555854586700928E-14   -2.000000000000933
-2.4287542186702415       0.8028191976493148       1.6056383952986046       -5.886319545916651E-14   -2.000000000000933
-2.349932912895748        0.8741933916341418       1.7483867832682174       -5.877779293790963E-14   -2.0000000000013998
-2.370415752686661        0.8526258520802378       1.7052517041604165       -6.654609796407141E-14   -2.000000000001468
-2.3953888667789416       0.8293846518574428       1.6587693037148399       -6.873316263500348E-14   -2.0000000000012403
-2.3186593162485702       0.8804843760833885       1.7609687521666837       -6.73502343186656E-14    -2.000000000001241
-2.223546723383018        0.9364844619287424       1.8729689238573648       -3.207280782419613E-14   -2.000000000001995
-2.250996375877898        0.9358131751531038       1.8716263503061126       -2.9334403605767894E-14  -2.000000000001781
-2.289972188256985        0.9021686109266335       1.804337221853165        -5.419042910727493E-14   -2.000000000001264
-2.262678087615715        0.9099204410992269       1.8198408821983312       -5.4013005545011955E-14  -2.000000000001855
-2.5000000000000004       0.7121245579760692       1.4242491159521384       0                        -2.0000000000022795
-2.5                      0.6615664086737534       1.3231328173475068       0                        -2.0000000000022795
-2.500000000000001        5.536798619587699E-8     1.1073597239175398E-7    0                        -2.000000000012538
-2.4999999999999996       0.6068324670631766       1.2136649341263532       0                        -2.0000000000041713
-2.5000000000000004       0.06937483129446576      0.1387496625889315       0                        -2.000000000012164
-1.8264885936070385       -1                       -2                       1.2258677003754849E-29   -2.0000000000158176
-2.5000000000000004       0.13874952904646842      0.27749905809293685      0                        -2.000000000011136
-2.5000000000000004       0.20812409588500172      0.41624819177000344      0                        -2.000000000011136
-2.5000000000000004       0.2774984569206756       0.5549969138413512       0                        -2.000000000009023
-2.5                      0.3468725046262173       0.6937450092524347       0                        -2.000000000009023
-2.5                      0.41582173524842675      0.8316434704968535       0                        -2.000000000006539
-2.5000000000000004       0.4834357278348129       0.9668714556696258       0                        -2.000000000006539
-2.4999999999999996       0.5475795724020646       1.0951591448041291       0                        -2.0000000000041713
-2.1952922765195964       -0.8396082666132564      -1.6792165332260152      -2.709847666202284E-13   -2.0000000000034532
-2.2248972506635285       -0.8277124812815974      -1.6554249625627575      -2.834357994211821E-13   -2.00000000000362
-2.412545380215866        -0.6628989910867702      -1.3257979821734514      -3.310233689011868E-13   -2.000000000003097
-2.2598237665381276       -0.8077187381931988      -1.6154374763860242      -3.049777892709146E-13   -2.00000000000362
-2.286843387404098        -0.7678152577901274      -1.5356305155799004      -3.858165083294749E-13   -2.0000000000025664
-1.9809037602538826       1                        2                        4.745018890136426E-30    -2.000000000007333
-1.9549439499516845       1                        2.0000000000000004       1.1948793069262671E-29   -2.000000000008075
-2.370766092652633        -0.6957375368116953      -1.3914750736232167      -3.9605292466475056E-13  -2.000000000003097
-2.32442389128315         -0.7308480162705768      -1.4616960325408739      -4.2156299149539286E-13  -2.0000000000028457
-2.4521467031958135       -0.5770881575642716      -1.1541763151285134      -2.8524596495243705E-13  -2.0000000000067204
-2.4057229438759995       -0.6083454813831225      -1.2166909627661378      -4.687111672541494E-13   -2.0000000000045857
-2.4478030427731277       -0.5154813220164651      -1.0309626440328963      -3.8807938802163633E-13  -2.0000000000067204
-2.445984549661773        -0.44950430639036        -0.8990086127806871      -4.814128865250656E-13   -2.0000000000089115
-2.444936348046545        -0.38136557043338587     -0.762731140866743       -5.64761093710255E-13    -2.000000000009514
-2.44448982353723         -0.31240827637239577     -0.6248165527447687      -6.312807235004306E-13   -2.0000000000113713
-2.4441449548855343       -0.24308125365082647     -0.48616250730163696     -6.818409105633722E-13   -2.0000000000123683
-2.4439037526016882       -0.1736591704012193      -0.3473183408024299      -7.145210046820869E-13   -2.0000000000127374
-2.4437507326864          -0.10418288050850694     -0.2083657610170124      -7.289899560150046E-13   -2.000000000012825
-2.4436827245805115       -0.03470914392424315     -0.06941828784849167     -7.257288874262503E-13   -2.000000000012825
-2.1389057491663204       -0.8595911683376439      -1.7191823366746797      -2.441480323038689E-13   -2.0000000000043463
-2.160825899525294        -0.8258456657783004      -1.6516913315559476      -3.44045939619847E-13    -2.000000000003769
-2.102165478138135        -0.8736778868009254      -1.7473557736011867      -2.1456255817655742E-13  -2.0000000000049365
-2.0730322577071614       -0.8823479335067252      -1.7646958670127397      -1.9889711821493518E-13  -2.0000000000057385
-2.0482313528729406       -0.877549733444962       -1.7550994668891047      -2.2101278522739574E-13  -2.000000000006366
-1.8523957109340268       -0.9941694724153167      -1.9883389448305475      -7.713455447357293E-16   -2.0000000000145532
-1.878302828261015        -0.9871612664313656      -1.974322532862557       -3.4264879973343177E-15  -2.000000000012645
-1.8523957109340268       -0.9871728393136968      -1.9743456786272062      -3.589867774512153E-15   -2.0000000000141984
